Speaker,Arabic (AR)
Nanjo Terumasa,""" ......ﺃﺗﺨﻴﻞ ﺃﻥّ ﻗﻴﻨﺠﻲ-ﺳﺎﻥ ﻟﻢ ﻳﺨﺒﺮﻫﻢ ﺷﻴﺌًﺎ ﻣﻔﻴﺪًﺍ. ......ﻟﺬﺍ ﻟﺠﺆﻭﺍ ﺇﻟﻲّ ﻛﺼﺪﻳﻘﻪ ﺍﻟﺘﺎﻟﻲ ﻓﻲ ﺍﻟﻘﺪﻡ، ﻋﻠﻰ ﻣﺎ ﺃﻇﻦّ..."""
Ushiromiya Battler,"""ﻭﻣﺎﺫﺍ ﺑﻌﺪ؟ ......ﻋﻨﺪﻣﺎ ﻳﻘﺎﻝ ﻛﻞّ ﺷﻲﺀٍ ﻭﻳﻔﻌﻞ، ﺃﻳﻬﺎ ﺍﻟﻄﺒﻴﺐ ﻧﺎﻧﺠﻮ، ......{i:ﻫﻞ} ﻛﺎﻥ ﻟﺠﺪّﻱ ﻋﺸﻴﻘﺔٌ ﺗﺪﻋﻰ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}؟"""
Nanjo Terumasa,"""...............ﻛﺎﻥ ﻟﺪﻳﻪ. ...ﻻ، ﻟﻢ ﺃﻗﺎﺑﻠﻬﺎ ﺃﺑﺪًﺍ. ...ﻟﻜﻨﻨﻲ ﺳﻤﻌﺖ ﻣﻦ ﻛﻴﻨﺰﻭ-ﺳﺎﻥ ﺃﻧّﻪ ﻛﺎﻥ ﻋﻠﻰ ﻋﻼﻗﺔٍ ﺑﺎﻣﺮﺃﺓٍ ﻣﺜﻠﻬﺎ. .........ﻗﺎﻝ ﺇﻧّﻬﺎ ﺗﻮﻓﻴﺖ ﻣﻨﺬ ﺯﻣﻦٍ ﺑﻌﻴﺪٍ ﺟﺪًﺍ."""
Ushiromiya Battler,"""..... ﺗﻮﻓﻴﺖ! ......ﻫﻞ ﺃﻧﺠﺐ ﻃﻔﻼً ﻣﻌﻬﺎ؟"""
Nanjo Terumasa,"""ﺫﻟﻚ ﻻ ﺃﻋﺮﻓﻪ. ......ﻟﻜﻦّ ﻛﻴﻨﺰﻭ-ﺳﺎﻥ ﻳﻘﻮﻝ ﺩﺍﺋﻤًﺎ ﺇﻧّﻪ ﻳﺒﺤﺚ ﻋﻦ ﻛﻴﻔﻴﺔ ﺇﺣﻴﺎﺀ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}."""
Nanjo Terumasa,"""...ﻋﺎﺩﺓً، ﺇﺫﺍ ﻓﻘﺪ ﺃﺣﺪٌ ﺣﺒﻴﺒًﺎ ﻭﺗﺮﻙ ﻟﻪ ﻃﻔﻼً، ﻟﺼﺐّ ﻛﻞّ ﺫﻟﻚ ﺍﻟﺤﺐّ ﻋﻠﻰ ﺫﻟﻚ ﺍﻟﻄﻔﻞ. ......ﻟﺬﺍ ﺍﻓﺘﺮﺿﻨﺎ ﻃﺒﻴﻌﻴًﺎ ﺃﻧّﻪ ﺭﺑﻤﺎ ﻟﻢ ﻳﻜﻦ ﻫﻨﺎﻙ ﻃﻔﻞٌ ﺑﻴﻦ ﻛﻴﻨﺰﻭ-ﺳﺎﻥ ﻭ{f:7:ﺑﻴﺎﺗﺮﻳﺲ}..."""
Ushiromiya Battler,"""............ﻫﻢ؟ ....ﻫﺬﺍ ﻳﺠﻌﻠﻪ ﺩﻟﻴﻞ ﺷﻴﻄﺎﻥ ﺃﻳﻀًﺎ."""
Ushiromiya Jessica,"""......ﺑﺎﻟﻔﻌﻞ. ......ﻣﻦ ﺍﻟﻤﺴﺘﺤﻴﻞ ﺇﺛﺒﺎﺕ ﺃﻧّﻪ ﻟﻢ ﻳﻜﻦ ﻟﻪ ﻃﻔﻞٌ ﻣﻊ ﻋﺸﻴﻘﺘﻪ. ......ﻟﺬﺍ ﺍﻵﻥ ﻭﻗﺪ ﻇﻬﺮﺕ ﻓﻌﻼً، ﻋﻠﻴﻨﺎ ﺃﻥ ﻧﻔﺘﺮﺽ ﺃﻧّﻪ ﻛﺎﻥ ’ﻟﻪ’."""
Ushiromiya George,"""ﻫﺬﺍ ﺍﺳﺘﺪﻻﻝٌ ﻣﺘﺴﺮﻉٌ ﺑﻌﺾ ﺍﻟﺸﻲﺀ. ......ﻣﻦ ﺍﻷﻛﺜﺮ ﻭﺍﻗﻌﻴﺔ ﺃﻥ ﺷﺨﺼًﺎ ﻣﺎ ﺳﻤﻊ ﺑﻤﺸﻜﻠﺔ ﺗﻮﺯﻳﻊ ﻣﻴﺮﺍﺙ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ، ﺛﻢ ﺍﻛﺘﺸﻒ ﻋﻼﻗﺔ ﺍﻟﺠﺪّ ﺑﻌﺸﻴﻘﺔ ﻣﻨﺬ ﺯﻣﻦٍ ﺑﻌﻴﺪ، ﻭﺍﻧﺘﺤﻞ ﺷﺨﺼﻴﺘﻬﺎ، ﻣﺤﺎﻭﻻً ﺍﻟﺘﺴﻠﻞ ﺇﻟﻰ ﻗﻀﻴﺔ ﺍﻟﻤﻴﺮﺍﺙ."""
Ushiromiya Battler,"""......ﻫﺬﺍ ﻳﺒﺪﻭ ﻣﻨﻄﻘﻴًﺎ. ...ﻟﻜﻨّﻨﺎ ﻻ ﻧﺴﺘﻄﻴﻊ ﻧﻔﻲ ﺍﺣﺘﻤﺎﻝ ﺃﻧّﻬﺎ ﻃﻔﻠﺔ ﻣﺘﻮﺍﺭﻳﺔ ﻋﻦ ﺍﻷﻧﻈﺎﺭ ﺣﻘًﺎ، ﻋﺎﺷﺖ ﻓﻲ ﻋﺰﻟﺔٍ ﻣﻨﺴﻴﺔ ﻣﻦ ﺍﻟﺠﺪ، ﺛﻢ ﻋﺎﺩﺕ ﻟﻼﻧﺘﻘﺎﻡ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ...؟"""
Ushiromiya Jessica,"""ﺍﻧﺘﻘﺎﻡ؟! ﻣﺎ ﺍﻟﺬﻱ ﺗﻘﻮﻟﻪ؟!"""
Ushiromiya Battler,"""ﺁﻩ، ﺁﺳﻒ، ﺁﺳﻒ... ﺃﻧﺎ ﺭﺟﻞٌ، ﻟﺬﺍ ﻧﺤﻦ ﻓﻘﻂ ﻧﺤﺐّ ﺗﺰﻳﻴﻦ ﺍﻷﻣﻮﺭ ﻟﺠﻌﻠﻬﺎ ﺃﻛﺜﺮ ﺇﺛﺎﺭﺓً. ﻟﻘﺪ ﺷﺎﻫﺪﺕ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻟﺪﺭﺍﻣﺎ ﺍﻟﻐﺮﻳﺒﺔ. ﺇﻫﻴﻬﻴﻬﻲ!"""
,ﻋﺎﺩﺓً، ﻛﺎﻥ ﺫﻟﻚ ﺳﻴﻜﻮﻥ ﻣﺰﺣﺔً ﺧﻔﻴﻔﺔً.
,......ﻟﻜﻨّﻬﺎ ﺟﺎﺀﺕ ﻋﻨﺪﻣﺎ ﺍﻗﺘﺤﻤﺖ ﺿﻴﻔﺔٌ ﻏﺎﻣﻀﺔ ﺗﻄﻠﻖ ﻋﻠﻰ ﻧﻔﺴﻬﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}، ﻟﻢ ﻳﺪﻋﻬﺎ ﺃﺣﺪ، ﻭﺑﺎﻟﺬﺍﺕ ﻳﻮﻡ ﻣﺆﺗﻤﺮ ﺍﻟﻌﺎﺋﻠﺔ، ﻳﻮﻡ ﻣﻨﺎﻗﺸﺔ ﺗﻮﺯﻳﻊ ﺍﻟﻤﻴﺮﺍﺙ، ﺍﻟﺬﻱ ﻛﺎﻥ ﺣﺘﻰ ﺑﺪﻭﻥ ﺍﻟﺴﺎﺣﺮﺓ ﻳﻬﺪﺩ ﺑﺄﻥ ﻳﺼﺒﺢ ﺣﻤﺎﻡ ﺩﻡٍ.
,.........ﻟﻢ ﻳﻜﻦ ﻫﻨﺎﻙ ﻣﺠﺎﻝٌ ﻷﻥ ﺗُﺴﺘﻘﺒﻞَ ﻣﺰﺣﺔ ﺑﺎﺗﻠﺮ ﺑﺎﻟﻀﺤﻚ.
,ﻟﺬﺍ ﻛﺎﻥ ﺿﺤﻚ ﻧﺎﻧﺠﻮ ﺍﻟﺤﻴﻮﻱّ ﻟﺘﻬﺪﺋﺔ ﺍﻟﺠﻤﻴﻊ ﻣﺴﺎﻋﺪﺓً ﻛﺒﻴﺮﺓً ﺣﻘًﺎ.
Nanjo Terumasa,"""ﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎﻫﺎ... ﻓﻬﻤﺖ، ﻓﻬﻤﺖ، ﻫﺬﺍ ﻳﺒﺪﻭ ﻣﺜﻴﺮًﺍ ﻟﻼﻫﺘﻤﺎﻡ ﻓﻌﻼً. ﺃﻭﺩّ ﺃﻥ ﺃﻗﺮﺃ ﺭﻭﺍﻳﺔً ﺗﺤﻤﻞ ﺣﺒﻜﺔً ﻛﻬﺬﻩ."""
Ushiromiya Battler,"""ﺣﺴﻨًﺎ، ﻻ ﺃﻋﺘﻘﺪ ﺃﻥّ ﺫﻟﻚ ﻳﻤﻜﻦ ﺃﻥ ﻳﺤﺪﺙ ﻓﻲ ﺍﻟﻮﺍﻗﻊ. ......ﻓﺒﻌﺪ ﻛﻞّ ﺷﻲﺀٍ، ﻳﻮﺟﺪ ﺍﻵﻥ ﻓﻲ ﻫﺬﻩ ﺍﻟﺠﺰﻳﺮﺓ، ﻭﺍﺣﺪ، ﺍﺛﻨﺎﻥ، ﺛﻼﺛﺔ... 81 ﺷﺨﺼًﺎ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟"""
Ushiromiya Battler,"""ﺇﺫﺍ ﻓﻌﻠﺖ ﺷﻴﺌًﺎ ﻏﺮﻳﺒًﺎ، ﻳﻤﻜﻨﻨﺎ ﺗﻘﻴﻴﺪﻫﺎ ﻓﻮﺭًﺍ. ﻭﺑﻔﻀﻞ ﺍﻹﻋﺼﺎﺭ، ﻻ ﺗﺴﺘﻄﻴﻊ ﺣﺘﻰ ﻣﻐﺎﺩﺭﺓ ﺍﻟﺠﺰﻳﺮﺓ. ﺑﺒﺴﺎﻃﺔٍ، ﻻ ﺗﻮﺟﺪ ﻃﺮﻳﻘﺔ ﻟﺘﺒﺪﺃ ﺑﺠﺮﻳﻤﺔٍ ﻣﺠﻨﻮﻧﺔٍ ﻛﻬﺬﻩ."""
Ushiromiya George,"""......ﺃﻭﺍﻓﻘﻚ ﺍﻟﺮﺃﻱ. ﻓﻲ ﻃﺮﻳﻖٍ ﻣﺴﺪﻭﺩٍ ﺑﻼ ﺃﻱّ ﺳﺒﻴﻞٍ ﻟﻠﻬﺮﻭﺏ، ﻭﻓﻲ ﻭﺿﻊٍ ﻳﺸﻚّ ﻓﻴﻪ ﺍﻟﺠﻤﻴﻊ ﺑﻬﺎ، ﻻ ﺃﻋﺘﻘﺪ ﺣﻘًﺎ ﺃﻧّﻬﺎ ﺗﺴﺘﻄﻴﻊ ﺗﻨﻔﻴﺬ ﻣﺄﺳﺎﺓ ﺍﻧﺘﻘﺎﻡٍ ﻣﺮﻋﺒﺔٍ ﻛﻬﺬﻩ."""
Nanjo Terumasa,"""ﻻ ﺃﺗﺨﻴﻞ ﺫﻟﻚ. ...ﻟﻮ ﻛﺎﻥ ﺍﻻﻧﺘﻘﺎﻡ ﻫﺪﻓﻬﺎ، ﻟﻜﺎﻥ ﺃﻛﺜﺮ ﻣﻨﻄﻘﻴﺔ ﺃﻥ ﺗﺄﺗﻲ ﺳﺮًﺍ ﺩﻭﻥ ﺃﻥ ﺗﻈﻬﺮ ﻧﻔﺴﻬﺎ. ﻻ ﺗﺴﻤﻊ ﻛﺜﻴﺮًﺍ ﻋﻦ ﺃﺷﺨﺎﺹٍ ﻳﻈﻬﺮﻭﻥ ﻋﻠﻨًﺎ ﻟﻼﻧﺘﻘﺎﻡ ﺇﻻ ﻓﻲ ﺍﻟﻤﺴﺮﺣﻴﺎﺕ ﺍﻟﺘﺎﺭﻳﺨﻴﺔ."""
Ushiromiya Jessica,"""ﻻ ﺃﻋﺘﻘﺪ ﺫﻟﻚ، ﻓﺎﻹﻧﺘﻘﺎﻡ ﻳﻘﻮﻡ ﻋﻠﻰ ﺍﻟﻌﺎﻃﻔﺔ، ﻭﻟﻴﺲ ﺍﻟﻤﻨﻄﻖ ﺍﻟﻠﻌﻴﻦ. ﻭﺇﺫﺍ ﻛﺎﻧﺖ ﺗﺮﻳﺪ ﺍﻻﻧﺘﻘﺎﻡ ﺑﺸﺪﺓٍ ﻟﺪﺭﺟﺔ ﺃﻧّﻬﺎ ﻣﺴﺘﻌﺪﺓٌ ﻟﻠﺘﻀﺤﻴﺔ ﺑﺤﻴﺎﺗﻬﺎ ﻣﻦ ﺃﺟﻠﻪ، ﻓﻘﺪ ﻻ ﺗﺨﺎﻑ ﻛﺜﻴﺮًﺍ ﻣﻦ ﺍﻟﺸﺮﻃﺔ ﺃﻭ ﻋﺪﺩ ﺍﻷﺷﺨﺎﺹ ﺃﻭ ﺃﻧّﻪ ﻻ ﻳﻮﺟﺪ ﻣﺨﺮﺝ."""
Ushiromiya George,"""ﻻ ﺑﺄﺱ، ﻳﺎ ﺟﻴﺴﻴﻜﺎ-ﺗﺸﺎﻥ. ﻟﻦ ﻳﺤﺪﺙ ﺷﻲﺀٌ ﻓﻈﻴﻊٌ ﻛﻤﺎ ﻧﺘﺨﻴﻞ."""
Ushiromiya Battler,"""ﺇﻫﻴﻬﻲ! ﻛﻤﺎ ﻟﻮ ﺃﻥّ ﺍﻟﻤﻌﺮﻛﺔ ﺍﻟﻤﻠﻜﻴﺔ ﺑﻴﻦ ﻭﺍﻟﺪﻳﻨﺎ ﻋﻠﻰ ﺍﻟﻤﻴﺮﺍﺙ ﻟﻴﺴﺖ ﻓﻈﻴﻌﺔً ﺑﻤﺎ ﻳﻜﻔﻲ."""
Ushiromiya Jessica,"""......ﺃﻧﺖ ﻣﺤﻖ. ...ﺃﺑﻲ ﻭﺍﻟﻌﻢّ ﺭﻭﺩﻭﻟﻒ ﺃﻗﻮﻳﺎﺀ ﺟﺪًﺍ، ﻭﺍﻟﻌﻤﺔ ﺇﻳﻔﺎ ﺗﺪﺭﺑﺖ ﻋﻠﻰ ﺍﻟﻔﻨﻮﻥ ﺍﻟﻘﺘﺎﻟﻴﺔ. ......ﻟﺬﺍ ﺳﻨﻜﻮﻥ ﺑﺨﻴﺮ. ﺃﺗﻤﻨﻰ......"""
,ﻟﻢ ﺗﻘﻞ ﺟﻴﺴﻴﻜﺎ ﺫﻟﻚ، ﻟﻜﻨّﻬﺎ ﻻﺣﻈﺖ ﺑﺸﻜﻞٍ ﻏﺎﻣﺾٍ ﺃﻥّ ﻭﺍﻟﺪﻫﺎ ﻛﺎﻥ ﻳﻌﺎﺭﺽ ﺟﻤﻴﻊ ﺍﻹﺧﻮﺓ ﺍﻵﺧﺮﻳﻦ ﺑﺸﺄﻥ ﺍﻟﻤﻴﺮﺍﺙ.
,ﻛﺎﻧﻮﺍ ﻳﺘﺼﺮﻓﻮﻥ ﻭﻛﺄﻥّ ﻛﻞّ ﺷﻲﺀٍ ﻋﻠﻰ ﻣﺎ ﻳﺮﺍﻡ ﺃﻣﺎﻡ ﺍﻷﻃﻔﺎﻝ، ﻟﻜﻦ ﻋﻨﺪﻣﺎ ﻳﺮﻓﻊ ﺫﻟﻚ ﺍﻟﺴﺘﺎﺭ ﻛﻤﺎ ﺣﺪﺙ ﻓﻲ ﺍﻟﻌﺸﺎﺀ، ﻳﺘﺤﻮﻝ ﺍﻷﻣﺮ ﺇﻟﻰ ﺿﺠﺔٍ ﻋﺎﺭﻣﺔ.
,ﻛﺎﻥ ﻣﻦ ﺍﻟﻄﺒﻴﻌﻲ ﺃﻥ ﺗﺨﺎﻑ ﺟﻴﺴﻴﻜﺎ ﺑﻌﺪ ﺃﻥ ﺃﺩﺭﻛﺖ ﺫﻟﻚ، ﻣﻦ ﺃﻥ ﻳﻜﻮﻥ ﻭﺍﻟﺪﺍﻫﺎ ﻗﺪ ﻭﻗﻌﺎ ﻓﻲ ﻣﺸﻜﻠﺔٍ ﻣﺎ، ...ﻭﺃﻧّﻬﻤﺎ ﻋﻠﻰ ﻭﺷﻚ ﺃﻥ ﻳﻀﺤّﻰ ﺑﻬﻤﺎ ﻟﺸﻲﺀٍ ﻣﺮﻋﺐ...
Ushiromiya Battler,"""ﺟﺪﻳًﺎ. ﺃﺧﻲ ﺟﻮﺭﺝ ﻣﺤﻖ. ...ﻟﻦ ﻳﺤﺪﺙ ﺷﻲﺀ. ﺣﺘﻰ ﻟﻮ ﺗﻈﺎﻫﺮﺕ ﺑﺄﻧﻬﺎ ﺳﺎﺣﺮﺓ، ﻣﺎﺫﺍ ﻳﻤﻜﻦ ﺃﻥ ﺗﻔﻌﻞ ﺍﻣﺮﺃﺓٌ {i:ﺑﺸﺮﻳﺔ} ﻭﺍﺣﺪﺓ ﻻ ﺗﺴﺘﻄﻴﻊ ﺣﺘﻰ ﺍﺳﺘﺨﺪﺍﻡ ﺍﻟﺴﺤﺮ؟"""
Ushiromiya Maria,"""ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ..."""
,ﺗﻠﻚ ﺍﻟﻀﺤﻜﺔ ﺍﻟﻤﻔﺎﺟﺌﺔ ﺍﻟﻤﺮﻋﺒﺔ ﺟﻌﻠﺘﻨﺎ ﺟﻤﻴﻌًﺎ ﻧﺮﺗﺠﻒ.
,......ﻭﻋﻨﺪﻣﺎ ﺃﺩﺭﻛﻨﺎ ﺃﻥّ ﻫﺬﻩ ﺍﻟﻀﺤﻜﺔ ﺍﻟﻐﺮﻳﺒﺔ ﻛﺎﻧﺖ ﺗﺄﺗﻲ ﻣﻦ ﻣﺎﺭﻳﺎ، ﺻﺪﻣﻨﺎ ﻣﺮﺓً ﺃﺧﺮﻯ.
Ushiromiya Maria,""".........ﺇﺫﻥ ﻫﻜﺬﺍ ﺍﻷﻣﺮ. ...ﻫﺬﺍ ﺗﺼﻮﺭﻙ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ ﻳﺎ ﺑﺎﺗﻠﺮ؟"""
Ushiromiya Battler,"""ﻣﺎ...ﻣﺎ ﺍﻟﺬﻱ ﺗﻘﺼﺪﻳﻨﻪ؟ ﻻ ﺗﻀﺤﻜﻲ ﺑﻄﺮﻳﻘﺔٍ ﻣﺮﻋﺒﺔٍ ﻛﻬﺬﻩ."""
Ushiromiya Maria,"""ﺃﻧﺖ ﺗﻘﺒﻞ ﻭﺟﻮﺩ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻵﻥ. ﻋﻠﻰ ﺍﻷﻗﻞ ﺗﻘﺒﻠﻬﺎ ﻛﺎﻟﺸﺨﺺ ﺍﻟﺘﺎﺳﻊ ﻋﺸﺮ ﻭﻛﻀﻴﻔﺔ. ............ﻟﻜﻦ ﻫﺬﺍ ﻛﻞ ﺷﻲﺀ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ...ﺃﻧﺖ ﻻ ﺗﻘﺒﻞ ﺃﻥ ﺍﻟﺸﺨﺺ ﺍﻟﺘﺎﺳﻊ ﻋﺸﺮ، {f:7:ﺑﻴﺎﺗﺮﻳﺲ}، ﺳﺎﺣﺮﺓ، ﺻﺤﻴﺢ...؟"""
Ushiromiya Battler,"""ﻫﻞ ﺃﻓﺰﻋﺘﻨﺎ ﺟﻤﻴﻌًﺎ ﻣﻦ ﺃﺟﻞ ﺫﻟﻚ؟ ......ﺑﺎﻟﻄﺒﻊ ﻻ ﺃﻗﺒﻞ. {i:ﻣﻦ ﺍﻟﻮﺍﺿﺢ ﺃﻥّ ﺍﻟﺴﺎﺣﺮﺍﺕ ﻏﻴﺮ ﻣﻮﺟﻮﺩﺍﺕ}. ﻣﻦ ﺍﻟﻤﺴﺘﺤﻴﻞ ﺃﻥ ﺗﻜﻮﻥ ﺳﻮﻯ ﺍﻣﺮﺃﺓٍ ﺑﺸﺮﻳﺔٍ ﺗﺘﻈﺎﻫﺮ ﺑﺬﻟﻚ."""
Ushiromiya Maria,"""......ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ. ﻫﻤﻤﻤﻤﻢ...؟ ﻫﺬﺍ ﻻ ﻣﻌﻨﻰ ﻟﻪ ﻳﺎ ﺑﺎﺗﻠﺮ. ......ﻫﺬﺍ ﺩﻟﻴﻞ ﺷﻴﻄﺎﻥ، ﺃﺗﻌﻠﻢ؟ ......ﻣﻦ ﺍﻟﻮﺍﺿﺢ ﺃﻥ ﺍﻟﺴﺎﺣﺮﺍﺕ ﻏﻴﺮ ﻣﻮﺟﻮﺩﺍﺕ؟ ﻫﺬﺍ ﻳﻌﻨﻲ ﻓﻘﻂ ﺃﻧﻚ ﻟﻢ ﺗﻘﺎﺑﻞ ﺳﺎﺣﺮﺓً ﻣﻦ ﻗﺒﻞ، ﻭﻻ ﻳﻌﻨﻲ ﺃﻥّ ﺑﺈﻣﻜﺎﻧﻚ ﻧﻔﻲ ﻭﺟﻮﺩ ﺍﻟﺴﺎﺣﺮﺍﺕ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ...؟"""
Ushiromiya Battler,"""............... .........ﺻﺤﻴﺢ. ...ﻫﺬﺍ ﺻﺤﻴﺢٌ ﺣﻘًﺎ. ﻻ ﺃﺳﺘﻄﻴﻊ ﺇﺛﺒﺎﺕ ﺃﻥّ ﺍﻟﺴﺎﺣﺮﺍﺕ ﻏﻴﺮ ﻣﻮﺟﻮﺩﺍﺕ. ......ﻟﻜﻦ، ﺣﺘﻰ ﻟﻮ ﻟﻢ ﺃﺳﺘﻄﻊ ﺇﺛﺒﺎﺗﻪ، ﻳﻤﻜﻨﻨﻲ ﺍﺩﻋﺎﺅﻩ. ﻳﻤﻜﻨﻨﻲ ﺃﻥ ﺃﺩّﻋﻲ ﺃﻥّ ﺍﻟﺴﺎﺣﺮﺍﺕ ﻏﻴﺮ ﻣﻮﺟﻮﺩﺍﺕ."""
Ushiromiya Maria,"""ﻛﻴﻒ...؟ ﻛﻴﻒ ﻳﻤﻜﻨﻚ ﺍﺩّﻋﺎﺀ ﺃﻥّ ﺍﻟﺴﺎﺣﺮﺍﺕ ﻏﻴﺮ ﻣﻮﺟﻮﺩﺍﺕ ﺭﻏﻢ ﺃﻧّﻚ ﻻ ﺗﺴﺘﻄﻴﻊ ﺇﺛﺒﺎﺕ ﺫﻟﻚ...؟"""
Ushiromiya Battler,"""ﻷﻥّ ﺃﺷﻴﺎﺀ ﻛﻬﺬﻩ ﻏﻴﺮ ﻣﻮﺟﻮﺩﺓ."""
Ushiromiya Maria,"""ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ! ﻭﻫﺬﺍ ﻳﻌﻨﻲ ﺃﻥ ﺍﻟﺒﺮﻫﺎﻥ ﺍﻧﺘﻬﻰ؟ ﺑﺮﻫﺎﻥٌ ﺍﻧﺘﻬﻰ ﺩﻭﻥ ﺃﻱ ﺩﻟﻴﻞ ﺃﻭ ﺃﺳﺎﺱ؟ ﻣﺜﺎﻝٌ ﻛﻼﺳﻴﻜﻲ ﻟﻜﻴﻔﻴﺔ ﺗﺠﺎﻫﻞ ﺍﻟﺠﻬﻞ ﻣﺸﻜﻼﺗﻪ. ﺗﻌﻠﻴﻖٌ ﻃﺎﺋﺶٌ ﻟﻠﺘﻔﻜﻴﺮ. ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ...!"""
Ushiromiya Battler,"""ﻓﻲ ﻫﺬﻩ ﺍﻟﺤﺎﻟﺔ، ﻟﺪﻱ ﺟﻮﺍﺏ ﻭﺍﺣﺪ ﻳﺎ ﻣﺎﺭﻳﺎ. ......ﻋﻠﻰ ﺟﺎﻧﺐ ﺍﻟﺴﺎﺣﺮﺓ ﺃﻥ ﻳﻈﻬﺮ ﺩﻟﻴﻼً ﺑﻨﻔﺴﻪ. ﻫﺬﺍ ﺃﻳﻀًﺎ ﺟﺰﺀ ﻣﻦ ﺩﻟﻴﻞ ﺍﻟﺸﻴﻄﺎﻥ. ......ﺇﺫﺍ ﺃﺣﻀﺮﺕ ﻭﺍﺣﺪًﺍ، ﺳﻴﻨﺘﻬﻲ ﺍﻷﻣﺮ ﺑﺴﺮﻋﺔ."""
Ushiromiya Battler,"""...ﻓﻲ ﺣﺎﻟﺘﻨﺎ، ﻫﺬﻩ ﺍﻟﺴﻴﺪﺓ ﺍﻟﺘﻲ ﺗﻄﻠﻖ ﻋﻠﻰ ﻧﻔﺴﻬﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}...ﻋﻠﻴﻬﺎ ﻓﻘﻂ ﺃﻥ ﺗﺆﺩﻱ ﺳﺤﺮًﺍ ﺭﺍﺋﻌًﺎ، ﻣﺜﻞ ﺇﻃﻼﻕ ﻧﺠﻮﻡٍ ﻣﺘﻸﻟﺌﺔٍ ﺑﻌﺼﺎﻫﺎ ﺃﻭ ﺷﻲﺀٍ ﻣﻦ ﻫﺬﺍ ﺍﻟﻘﺒﻴﻞ، {i:ﻭﺗﻈﻬﺮ ﻟﻨﺎ ﺷﻴﺌًﺎ ﻣﻦ ﺍﻟﻤﺴﺘﺤﻴﻞ ﺃﻥ ﻳﻜﻮﻥ ﻣﻦ ﻓﻌﻞ ﺍﻟﺒﺸﺮ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟"""
Kumasawa Chiyo,"""......ﻫﻴﺎ ﺃﻧﺘﻤﺎ ﺍﻹﺛﻨﺎﻥ. ﻣﻦ ﻓﻀﻠﻜﻤﺎ، ﺍﻫﺪﺁ..."""
,ﻻﺣﻈﺖ ﻛﻮﻣﺎﺳﺎﻭﺍ ﺃﻥّ ﺍﻟﺠﻮّ ﺑﻴﻨﻬﻤﺎ ﻳﺰﺩﺍﺩ ﺳﻮﺀً، ﻭﺣﺎﻭﻟﺖ ﺗﻬﺪﺋﺘﻬﻤﺎ.
,...ﺑﺪﺍ ﻭﻛﺄﻥّ ﺑﺎﺗﻠﺮ ﺃﺩﺭﻙ ﺑﺴﺮﻋﺔ ﺃﻧّﻪ ﻛﺎﻥ ﻳﺘﺼﺮﻑ ﺑﻄﻴﺶٍ.
,ﻟﻜﻦ ﺗﻌﺒﻴﺮ ﻣﺎﺭﻳﺎ ﻟﻢ ﻳﺮﺗﺦِ. ......ﻇﻠّﺖ ﺗﺤﺪﻕ ﻓﻲ ﺑﺎﺗﻠﺮ ﻭﻫﻲ ﺗﻀﺤﻚ ﺑﻄﺮﻳﻘﺔ ﻣﺮﻋﺒﺔ...
Ushiromiya Jessica,"""ﺗﻮﻗﻔﻲ ﺃﻧﺖ ﺃﻳﻀًﺎ ﻳﺎ ﻣﺎﺭﻳﺎ. ...ﻟﻨﻌﺪ ﺇﻟﻰ ﻣﺰﺍﺟﻨﺎ ﺍﻟﺠﻴﺪ، ﺃﺗﻔﻘﻨﺎ؟"""
Ushiromiya Maria,"""ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ، ﻛﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻴﻬﻲ."""
Ushiromiya Battler,"""....................."""
